Código Dane departamento,Departamento,Código Dane municipio,Municipio,Desagregación cultivo,Cultivo,Ciclo del cultivo,Grupo cultivo,Subgrupo,Año,Periodo,Área sembrada (ha),Área cosechada (ha),Producción (t),Rendimiento (t/ha),Nombre científico del cultivo,Código del cultivo,Estado físico del cultivo,_depto_norm,_cultivo_norm
13,Bolívar,13006,Achí,Zapote,Zapote,Permanente,Frutales,Demás frutales,2025,2025,50.0,50.0,500.0,10.0,Pouteria sapota,2046800,En fresco,BOLIVAR,Zapote
13,Bolívar,13030,Altos del Rosario,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2019,2019A,190.0,185.0,440.3,2.38,Oryza sativa,1010102,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13030,Altos del Rosario,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2019,2019B,200.0,200.0,357.0,1.78,Oryza sativa,1010102,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13030,Altos del Rosario,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2020,2020A,570.0,570.0,1356.6,2.38,Oryza sativa,1010102,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13030,Altos del Rosario,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2020,2020B,600.0,600.0,1428.0,2.38,Oryza sativa,1010102,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13030,Altos del Rosario,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2021,2021A,630.0,630.0,2713.2,4.31,Oryza sativa,1010102,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13030,Altos del Rosario,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2021,2021B,600.0,600.0,1428.0,2.38,Oryza sativa,1010102,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13030,Altos del Rosario,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2022,2022A,600.0,600.0,1500.0,2.5,Oryza sativa,1010102,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13030,Altos del Rosario,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2022,2022B,650.0,600.0,1500.0,2.5,Oryza sativa,1010102,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13030,Altos del Rosario,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2023,2023A,650.0,650.0,2784.6,4.28,Oryza sativa,1010102,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13030,Altos del Rosario,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2023,2023B,750.0,650.0,2784.6,4.28,Oryza sativa,1010102,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13030,Altos del Rosario,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2024,2024A,550.0,750.0,2700.0,3.6,Oryza sativa,1010102,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13030,Altos del Rosario,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2024,2024B,1000.0,550.0,1980.0,3.6,Oryza sativa,1010102,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13030,Altos del Rosario,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2025,2025A,500.0,800.0,2880.0,3.6,Oryza sativa,1010102,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13030,Altos del Rosario,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2025,2025B,500.0,440.0,1584.0,3.6,Oryza sativa,1010102,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13030,Altos del Rosario,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,20.0,20.0,12.0,0.6,Theobrama cacao,2030200,Grano seco,BOLIVAR,Cacao
13,Bolívar,13030,Altos del Rosario,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,20.0,20.0,12.0,0.6,Theobrama cacao,2030200,Grano seco,BOLIVAR,Cacao
13,Bolívar,13030,Altos del Rosario,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,20.0,20.0,12.0,0.6,Theobrama cacao,2030200,Grano seco,BOLIVAR,Cacao
13,Bolívar,13030,Altos del Rosario,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,20.0,20.0,10.0,0.5,Theobrama cacao,2030200,Grano seco,BOLIVAR,Cacao
13,Bolívar,13030,Altos del Rosario,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,20.0,20.0,10.0,0.5,Theobrama cacao,2030200,Grano seco,BOLIVAR,Cacao
13,Bolívar,13030,Altos del Rosario,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2024,2024,28.0,28.0,14.0,0.5,Theobrama cacao,2030200,Grano seco,BOLIVAR,Cacao
13,Bolívar,13030,Altos del Rosario,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2025,2025,46.0,26.0,13.0,0.5,Theobrama cacao,2030200,Grano seco,BOLIVAR,Cacao
13,Bolívar,13030,Altos del Rosario,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021A,375.0,375.0,1125.0,3.0,Zea mays,1010402,Grano seco,BOLIVAR,Maíz
13,Bolívar,13030,Altos del Rosario,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021B,300.0,300.0,900.0,3.0,Zea mays,1010402,Grano seco,BOLIVAR,Maíz
13,Bolívar,13030,Altos del Rosario,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022A,370.0,300.0,900.0,3.0,Zea mays,1010402,Grano seco,BOLIVAR,Maíz
13,Bolívar,13030,Altos del Rosario,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022B,300.0,370.0,962.0,2.6,Zea mays,1010402,Grano seco,BOLIVAR,Maíz
13,Bolívar,13030,Altos del Rosario,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023A,300.0,500.0,1620.0,3.24,Zea mays,1010402,Grano seco,BOLIVAR,Maíz
13,Bolívar,13030,Altos del Rosario,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023B,250.0,100.0,324.0,3.24,Zea mays,1010402,Grano seco,BOLIVAR,Maíz
13,Bolívar,13030,Altos del Rosario,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024A,250.0,250.0,810.0,3.24,Zea mays,1010402,Grano seco,BOLIVAR,Maíz
13,Bolívar,13030,Altos del Rosario,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024B,230.0,250.0,810.0,3.24,Zea mays,1010402,Grano seco,BOLIVAR,Maíz
13,Bolívar,13030,Altos del Rosario,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2025,2025A,280.0,227.0,735.48,3.24,Zea mays,1010402,Grano seco,BOLIVAR,Maíz
13,Bolívar,13030,Altos del Rosario,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2025,2025B,230.0,260.0,842.4,3.24,Zea mays,1010402,Grano seco,BOLIVAR,Maíz
13,Bolívar,13030,Altos del Rosario,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021A,375.0,375.0,1125.0,3.0,Zea mays,1010404,Grano seco,BOLIVAR,Maíz
13,Bolívar,13030,Altos del Rosario,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021B,300.0,300.0,900.0,3.0,Zea mays,1010404,Grano seco,BOLIVAR,Maíz
13,Bolívar,13030,Altos del Rosario,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022A,370.0,300.0,900.0,3.0,Zea mays,1010404,Grano seco,BOLIVAR,Maíz
13,Bolívar,13030,Altos del Rosario,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022B,300.0,370.0,925.0,2.5,Zea mays,1010404,Grano seco,BOLIVAR,Maíz
13,Bolívar,13030,Altos del Rosario,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023A,260.0,500.0,1620.0,3.24,Zea mays,1010404,Grano seco,BOLIVAR,Maíz
13,Bolívar,13030,Altos del Rosario,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023B,200.0,60.0,194.4,3.24,Zea mays,1010404,Grano seco,BOLIVAR,Maíz
13,Bolívar,13030,Altos del Rosario,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024A,160.0,200.0,648.0,3.24,Zea mays,1010404,Grano seco,BOLIVAR,Maíz
13,Bolívar,13030,Altos del Rosario,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024B,150.0,160.0,518.4,3.24,Zea mays,1010404,Grano seco,BOLIVAR,Maíz
13,Bolívar,13030,Altos del Rosario,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2025,2025A,150.0,150.0,486.0,3.24,Zea mays,1010404,Grano seco,BOLIVAR,Maíz
13,Bolívar,13030,Altos del Rosario,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2025,2025B,130.0,140.0,453.6,3.24,Zea mays,1010404,Grano seco,BOLIVAR,Maíz
13,Bolívar,13030,Altos del Rosario,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2019,2019A,170.0,165.0,330.0,2.0,Zea mays,1010497,En fresco,BOLIVAR,Maíz
13,Bolívar,13030,Altos del Rosario,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2019,2019B,140.0,135.0,202.5,1.5,Zea mays,1010497,En fresco,BOLIVAR,Maíz
13,Bolívar,13030,Altos del Rosario,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2020,2020A,680.0,680.0,1360.0,2.0,Zea mays,1010497,En fresco,BOLIVAR,Maíz
13,Bolívar,13030,Altos del Rosario,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2020,2020B,560.0,560.0,1120.0,2.0,Zea mays,1010497,En fresco,BOLIVAR,Maíz
13,Bolívar,13030,Altos del Rosario,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2019,2019,40.0,40.0,240.0,6.0,Musa x paradisiaca,2045802,En fresco,BOLIVAR,Plátano
13,Bolívar,13030,Altos del Rosario,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2020,2020,40.0,40.0,240.0,6.0,Musa x paradisiaca,2045802,En fresco,BOLIVAR,Plátano
13,Bolívar,13030,Altos del Rosario,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2021,2021,40.0,40.0,240.0,6.0,Musa x paradisiaca,2045802,En fresco,BOLIVAR,Plátano
13,Bolívar,13030,Altos del Rosario,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2022,2022,42.0,40.0,240.0,6.0,Musa x paradisiaca,2045802,En fresco,BOLIVAR,Plátano
13,Bolívar,13030,Altos del Rosario,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2023,2023,47.0,32.0,192.0,6.0,Musa x paradisiaca,2045802,En fresco,BOLIVAR,Plátano
13,Bolívar,13030,Altos del Rosario,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2024,2024,42.0,37.0,222.0,6.0,Musa x paradisiaca,2045802,En fresco,BOLIVAR,Plátano
13,Bolívar,13030,Altos del Rosario,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2025,2025,45.0,42.0,252.0,6.0,Musa x paradisiaca,2045802,En fresco,BOLIVAR,Plátano
13,Bolívar,13030,Altos del Rosario,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2019,2019A,70.0,68.0,748.0,11.0,Manihot esculenta,1081001,En fresco,BOLIVAR,Yuca
13,Bolívar,13030,Altos del Rosario,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2019,2019B,30.0,30.0,330.0,11.0,Manihot esculenta,1081001,En fresco,BOLIVAR,Yuca
13,Bolívar,13030,Altos del Rosario,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2020,2020A,70.0,70.0,770.0,11.0,Manihot esculenta,1081001,En fresco,BOLIVAR,Yuca
13,Bolívar,13030,Altos del Rosario,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2020,2020B,30.0,30.0,330.0,11.0,Manihot esculenta,1081001,En fresco,BOLIVAR,Yuca
13,Bolívar,13030,Altos del Rosario,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2021,2021A,80.0,80.0,1440.0,18.0,Manihot esculenta,1081001,En fresco,BOLIVAR,Yuca
13,Bolívar,13030,Altos del Rosario,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2021,2021B,35.0,35.0,560.0,16.0,Manihot esculenta,1081001,En fresco,BOLIVAR,Yuca
13,Bolívar,13030,Altos del Rosario,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2022,2022A,75.0,35.0,525.0,15.0,Manihot esculenta,1081001,En fresco,BOLIVAR,Yuca
13,Bolívar,13030,Altos del Rosario,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2022,2022B,35.0,75.0,1125.0,15.0,Manihot esculenta,1081001,En fresco,BOLIVAR,Yuca
13,Bolívar,13030,Altos del Rosario,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2023,2023A,45.0,0.0,0.0,0.0,Manihot esculenta,1081001,En fresco,BOLIVAR,Yuca
13,Bolívar,13030,Altos del Rosario,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2023,2023B,50.0,45.0,450.0,10.0,Manihot esculenta,1081001,En fresco,BOLIVAR,Yuca
13,Bolívar,13030,Altos del Rosario,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2024,2024A,200.0,50.0,500.0,10.0,Manihot esculenta,1081001,En fresco,BOLIVAR,Yuca
13,Bolívar,13030,Altos del Rosario,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2024,2024B,50.0,200.0,2000.0,10.0,Manihot esculenta,1081001,En fresco,BOLIVAR,Yuca
13,Bolívar,13030,Altos del Rosario,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2025,2025A,230.0,50.0,500.0,10.0,Manihot esculenta,1081001,En fresco,BOLIVAR,Yuca
13,Bolívar,13030,Altos del Rosario,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2025,2025B,73.0,230.0,2300.0,10.0,Manihot esculenta,1081001,En fresco,BOLIVAR,Yuca
13,Bolívar,13042,Arenal,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2019,2019A,23.5,23.5,114.21,4.86,Oryza sativa,1010101,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13042,Arenal,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2019,2019B,32.0,32.0,195.52,6.11,Oryza sativa,1010101,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13042,Arenal,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2020,2020A,26.0,25.6,130.05,5.08,Oryza sativa,1010101,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13042,Arenal,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2020,2020B,35.0,35.0,213.85,6.11,Oryza sativa,1010101,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13042,Arenal,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2021,2021A,26.0,26.0,64.97,2.5,Oryza sativa,1010101,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13042,Arenal,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2021,2021B,35.0,30.0,103.53,3.45,Oryza sativa,1010101,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13042,Arenal,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2022,2022A,30.0,35.0,122.5,3.5,Oryza sativa,1010101,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13042,Arenal,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2022,2022B,28.0,20.0,50.0,2.5,Oryza sativa,1010101,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13042,Arenal,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2023,2023A,25.0,28.0,98.0,3.5,Oryza sativa,1010101,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13042,Arenal,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2023,2023B,25.0,25.0,87.5,3.5,Oryza sativa,1010101,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13042,Arenal,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2024,2024A,25.0,25.0,104.12,4.16,Oryza sativa,1010101,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13042,Arenal,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2024,2024B,25.0,50.0,208.25,4.16,Oryza sativa,1010101,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13042,Arenal,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2025,2025A,27.0,0.0,0.0,0.0,Oryza sativa,1010101,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13042,Arenal,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2025,2025B,25.0,52.0,216.58,4.16,Oryza sativa,1010101,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13042,Arenal,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2019,2019A,22.0,20.0,30.94,1.55,Oryza sativa,1010102,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13042,Arenal,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2019,2019B,20.0,18.0,32.13,1.78,Oryza sativa,1010102,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13042,Arenal,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2020,2020A,40.0,30.0,53.55,1.78,Oryza sativa,1010102,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13042,Arenal,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2020,2020B,50.0,40.0,61.88,1.55,Oryza sativa,1010102,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13042,Arenal,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2021,2021A,42.0,42.0,104.96,2.5,Oryza sativa,1010102,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13042,Arenal,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2021,2021B,55.0,50.0,172.55,3.45,Oryza sativa,1010102,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13042,Arenal,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2022,2022A,40.0,50.0,150.0,3.0,Oryza sativa,1010102,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13042,Arenal,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2022,2022B,43.0,32.0,64.0,2.0,Oryza sativa,1010102,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13042,Arenal,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2023,2023A,50.0,43.0,127.92,2.97,Oryza sativa,1010102,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13042,Arenal,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2023,2023B,50.0,50.0,148.75,2.98,Oryza sativa,1010102,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13042,Arenal,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2024,2024A,50.0,50.0,148.75,2.98,Oryza sativa,1010102,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13042,Arenal,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2024,2024B,50.0,50.0,148.75,2.98,Oryza sativa,1010102,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13042,Arenal,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2025,2025A,50.0,50.0,148.75,2.98,Oryza sativa,1010102,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13042,Arenal,Arroz secano manual,Arroz,Transitorio,Cereales,Cereales,2025,2025B,50.0,100.0,297.5,2.98,Oryza sativa,1010102,Paddy o cascara verde,BOLIVAR,Arroz
13,Bolívar,13042,Arenal,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,187.0,57.0,39.9,0.7,Theobrama cacao,2030200,Grano seco,BOLIVAR,Cacao
13,Bolívar,13042,Arenal,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,227.0,187.0,65.45,0.35,Theobrama cacao,2030200,Grano seco,BOLIVAR,Cacao
13,Bolívar,13042,Arenal,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,242.0,222.0,150.96,0.68,Theobrama cacao,2030200,Grano seco,BOLIVAR,Cacao
13,Bolívar,13042,Arenal,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,242.0,242.0,145.2,0.6,Theobrama cacao,2030200,Grano seco,BOLIVAR,Cacao
13,Bolívar,13042,Arenal,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,338.0,238.0,238.0,1.0,Theobrama cacao,2030200,Grano seco,BOLIVAR,Cacao
13,Bolívar,13042,Arenal,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2024,2024,388.0,238.0,238.0,1.0,Theobrama cacao,2030200,Grano seco,BOLIVAR,Cacao
13,Bolívar,13042,Arenal,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2025,2025,408.0,218.0,218.0,1.0,Theobrama cacao,2030200,Grano seco,BOLIVAR,Cacao
13,Bolívar,13042,Arenal,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021A,400.0,400.0,600.0,1.5,Zea mays,1010402,Grano seco,BOLIVAR,Maíz
13,Bolívar,13042,Arenal,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021B,380.0,375.0,562.5,1.5,Zea mays,1010402,Grano seco,BOLIVAR,Maíz
13,Bolívar,13042,Arenal,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022A,400.0,380.0,570.0,1.5,Zea mays,1010402,Grano seco,BOLIVAR,Maíz
13,Bolívar,13042,Arenal,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022B,300.0,280.0,420.0,1.5,Zea mays,1010402,Grano seco,BOLIVAR,Maíz
13,Bolívar,13042,Arenal,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023A,480.0,300.0,450.0,1.5,Zea mays,1010402,Grano seco,BOLIVAR,Maíz
13,Bolívar,13042,Arenal,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023B,480.0,480.0,720.0,1.5,Zea mays,1010402,Grano seco,BOLIVAR,Maíz
13,Bolívar,13042,Arenal,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024A,408.0,480.0,720.0,1.5,Zea mays,1010402,Grano seco,BOLIVAR,Maíz
13,Bolívar,13042,Arenal,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024B,408.0,408.0,612.0,1.5,Zea mays,1010402,Grano seco,BOLIVAR,Maíz
13,Bolívar,13042,Arenal,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2025,2025A,416.0,408.0,612.0,1.5,Zea mays,1010402,Grano seco,BOLIVAR,Maíz
13,Bolívar,13042,Arenal,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2025,2025B,416.0,416.0,748.8,1.8,Zea mays,1010402,Grano seco,BOLIVAR,Maíz
13,Bolívar,13042,Arenal,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021A,400.0,400.0,600.0,1.5,Zea mays,1010404,Grano seco,BOLIVAR,Maíz
13,Bolívar,13042,Arenal,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021B,400.0,375.0,562.5,1.5,Zea mays,1010404,Grano seco,BOLIVAR,Maíz
13,Bolívar,13042,Arenal,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022A,400.0,400.0,600.0,1.5,Zea mays,1010404,Grano seco,BOLIVAR,Maíz
13,Bolívar,13042,Arenal,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022B,300.0,280.0,420.0,1.5,Zea mays,1010404,Grano seco,BOLIVAR,Maíz
13,Bolívar,13042,Arenal,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023A,300.0,300.0,450.0,1.5,Zea mays,1010404,Grano seco,BOLIVAR,Maíz
13,Bolívar,13042,Arenal,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023B,300.0,300.0,450.0,1.5,Zea mays,1010404,Grano seco,BOLIVAR,Maíz
13,Bolívar,13042,Arenal,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024A,270.0,300.0,450.0,1.5,Zea mays,1010404,Grano seco,BOLIVAR,Maíz
13,Bolívar,13042,Arenal,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024B,270.0,270.0,405.0,1.5,Zea mays,1010404,Grano seco,BOLIVAR,Maíz
13,Bolívar,13042,Arenal,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2025,2025A,270.0,270.0,405.0,1.5,Zea mays,1010404,Grano seco,BOLIVAR,Maíz
13,Bolívar,13042,Arenal,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2025,2025B,270.0,270.0,432.0,1.6,Zea mays,1010404,Grano seco,BOLIVAR,Maíz
13,Bolívar,13042,Arenal,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2019,2019A,600.0,550.0,825.0,1.5,Zea mays,1010497,En fresco,BOLIVAR,Maíz
13,Bolívar,13042,Arenal,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2019,2019B,700.0,600.0,780.0,1.3,Zea mays,1010497,En fresco,BOLIVAR,Maíz
13,Bolívar,13042,Arenal,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2020,2020A,750.0,700.0,1400.0,2.0,Zea mays,1010497,En fresco,BOLIVAR,Maíz
13,Bolívar,13042,Arenal,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2020,2020B,720.0,700.0,1400.0,2.0,Zea mays,1010497,En fresco,BOLIVAR,Maíz
13,Bolívar,13042,Arenal,Palma de aceite,Palma de aceite,Permanente,Oleaginosas,Oleaginosas,2019,2019,70.0,70.0,78.33,1.12,Elaeis guineensis,2070400,Aceite crudo,BOLIVAR,Palma de aceite
